# Lua binding shapes of the 1.12.1 client (WoW.exe build 5875): one row per registered
# binding, name -> (argc, return arity, return kinds), with per-column confidence.
#
# 82 registrar tables, 1722 bindings, 1722 analysed, 0 unresolved registrar sites. Four
# registration routes, extents read from the registrar's own literal: 0x704120
# RegisterFunction loops; 0x701d80 widget method tables; the inlined base-library loop at
# 0x811e28; and the four luaL_openlib 0x6f4dc0 tables (bit/math/table/string).
#
# Column contract:
#   arity / arity_conf   sound. exact = one constant; set = a `|`-separated set of possible
#     counts; unknown = `?`. An imprecise result is a set or `?`, never a wrong single
#     number. Gate on this.
#   kind `string?`       string or nil. lua_pushstring 0x6f3890 begins `test edx,edx ; jne`
#     and tail-jumps to lua_pushnil when the char* is NULL, so `string` is emitted only where
#     the pointer is a constant that resolves to a readable literal; every other
#     lua_pushstring is `string?`. A miss path can show a fixed arity and still answer nil in
#     that slot (GetMapInfo -> nil,0,0; GetChannelName -> 0,nil,0).
#   kinds / kinds_conf   advisory unless kinds_conf == agree: the independent lua_push* trace
#     length matches `eax` at every ret, and every ret was checked. A loop (GetTexCoord: 2
#     textual pushes, 8 real) -> unverified. `agree` is about the binding's own ops:
#     lua_gettable 0x6f3a40 and lua_rawget 0x6f3b00 replace the key on top with the looked-up
#     value (recorded as `any`), and a callee that pushes on the binding's behalf is invisible
#     to the trace, so the returned window may hold slots it never described (note
#     `delegated-push`).
#   argc / argc_conf     never gate on this. argc is a max over observed constant Lua stack
#     indices, with no unknown state, and a silent lower bound when a binding delegates
#     argument parsing to a helper. Such rows say lower-bound, but the detector is one level
#     deep, so treat every argc as a floor.
#   name       not a key. 60 names are registered from more than one table and 21 of those
#     differ in arity between registrations: GetBuildInfo returns 5 on the glue screen (table
#     0x8373b8) and 3 in-game (0x83de68); GetAddOnInfo 8 and 7. Key on `fn`, or on
#     (table_va, name). Every such row carries the note name-not-unique.
#   notes  stack-leak = the reference pushes a value and then returns 0 (or fewer): the
#     disabled lottery/vendor stubs, which a faithful client does not copy. variadic = the
#     count comes from lua_gettop, no constant exists. delegated-push = a foreign callee
#     pushes on the binding's behalf, so `agree` covers this row's own ops only.
#     cfg-truncated / indirect-branch / iteration-cap = an edge the walk could not resolve;
#     such a row's arity is not covered by the soundness claim above.
#
# Vendored from the maintainer's analysis (`WOW_RE`); no generator for it lives in this repo.
name	fn	pair_va	table_va	table_kind	argc	argc_conf	arity	arity_conf	kinds	kinds_conf	notes
SetTexCoordModifiesRect	0x79c080	0x87c1b8	0x87c128	widget	2	exact	0	exact	()	agree	
SetTexLodBias	0x489140	0x83df58	0x83de68	global	1	exact	0	exact	()	agree	
SetText	0x531b90	0x8541e0	0x854198	widget	7	exact	0	exact	()	agree	name-not-unique
SetText	0x780d20	0x879d78	0x879d00	widget	2	exact	0	exact	()	agree	name-not-unique
SetText	0x796a90	0x87bb00	0x87ba80	widget	2	exact	0	exact	()	agree	name-not-unique
SetText	0x7984c0	0x87bc40	0x87bb68	widget	2	exact	0	exact	()	agree	name-not-unique
SetText	0x79d760	0x87c250	0x87c1d8	widget	2	exact	0	exact	()	agree	name-not-unique
SetTextColor	0x780ee0	0x879d88	0x879d00	widget	5	exact	0	exact	()	agree	name-not-unique
SetTextColor	0x792000	0x87b5e0	0x87b5c0	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetTextColor	0x7945d0	0x87b980	0x87b960	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetTextColor	0x7960d0	0x87baa0	0x87ba80	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetTextColor	0x797390	0x87bb88	0x87bb68	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetTextColor	0x79d9c0	0x87c260	0x87c1d8	widget	5	exact	0	exact	()	agree	name-not-unique
SetTextColor	0x7a0570	0x87c818	0x87c7c8	widget	1	lower-bound	?	unknown	()	unverified	name-not-unique
SetTextFontObject	0x780400	0x879d28	0x879d00	widget	1	lower-bound	?	unknown	()	unverified	delegated-push
SetTextHeight	0x79e3c0	0x87c298	0x87c1d8	widget	2	exact	0	exact	()	agree	
SetTextInsets	0x798a60	0x87bc70	0x87bb68	widget	5	exact	0	exact	()	agree	
SetTexture	0x79bb40	0x87c1a0	0x87c128	widget	5	exact	1	exact	(nil) | (number)	agree	
SetThumbTexture	0x7902b0	0x87b268	0x87b260	widget	2	exact	0	exact	()	agree	
SetTimeVisible	0x793b00	0x87b6d8	0x87b5c0	widget	2	exact	0	exact	()	agree	name-not-unique
SetTimeVisible	0x795230	0x87ba00	0x87b960	widget	2	exact	0	exact	()	agree	name-not-unique
SetToplevel	0x775440	0x878fa0	0x878ec0	widget	2	exact	0	exact	()	agree	
SetTrackingSpell	0x532c50	0x854220	0x854198	widget	1	exact	0	exact	()	agree	
SetTradeMoney	0x4c0820	0x847a60	0x8479f8	global	1	exact	0	exact	()	agree	
SetTradePlayerItem	0x5341e0	0x854278	0x854198	widget	2	exact	0	exact	()	agree	
SetTradeSkillInvSlotFilter	0x4ffe60	0x84de68	0x84ddd0	global	3	exact	0	exact	()	agree	
SetTradeSkillItem	0x533ac0	0x854258	0x854198	widget	3	exact	0	exact	()	agree	
SetTradeSkillSubClassFilter	0x4ffc70	0x84de58	0x84ddd0	global	3	exact	0	exact	()	agree	
SetTradeTargetItem	0x534410	0x854280	0x854198	widget	2	exact	0	exact	()	agree	
SetTrainerService	0x5338b0	0x854250	0x854198	widget	2	exact	0	exact	()	agree	
SetTrainerServiceTypeFilter	0x4da260	0x84a498	0x84a3e0	global	3	exact	0	exact	()	agree	
SetTrainerSkillLineFilter	0x4da3f0	0x84a4a0	0x84a3e0	global	3	exact	0	exact	()	agree	
SetUnit	0x505d70	0x84f1fc	0x84f1fc	widget	2	exact	0	exact	()	agree	name-not-unique
SetUnit	0x5349b0	0x854290	0x854198	widget	2	exact	1	exact	(nil) | (number)	agree	name-not-unique
SetUnitBuff	0x534ac0	0x854298	0x854198	widget	4	exact	0	exact	()	agree	
SetUnitDebuff	0x534e30	0x8542a0	0x854198	widget	4	exact	0	exact	()	agree	
SetUserPlaced	0x776a50	0x879058	0x878ec0	widget	2	exact	0	exact	()	agree	
SetValue	0x78f690	0x87b038	0x87b010	widget	2	exact	0	exact	()	agree	name-not-unique
SetValue	0x790980	0x87b298	0x87b260	widget	2	exact	0	exact	()	agree	name-not-unique
SetValueStep	0x790b30	0x87b2a8	0x87b260	widget	2	exact	0	exact	()	agree	
SetVertexColor	0x79abd0	0x87c150	0x87c128	widget	5	exact	0	exact	()	agree	name-not-unique
SetVertexColor	0x79c830	0x87c1e8	0x87c1d8	widget	5	exact	0	exact	()	agree	name-not-unique
SetVerticalScroll	0x791400	0x87b3d8	0x87b3c0	widget	2	exact	0	exact	()	agree	
SetView	0x50b5b0	0x84f818	0x84f7a0	global	1	exact	0	exact	()	agree	
SetWatchedFactionIndex	0x4d6b60	0x84a0c0	0x84a0a8	global	1	exact	0	exact	()	agree	
SetWaterDetail	0x488ed0	0x83df18	0x83de68	global	1	exact	0	exact	()	agree	
SetWhoToUI	0x5ad870	0x85d8b8	0x85d830	global	1	exact	0	exact	()	agree	
SetWidth	0x7a1f20	0x87ca10	0x87c9b8	widget	2	exact	0	exact	()	agree	
SetWorldDetail	0x488dd0	0x83df08	0x83de68	global	1	exact	0	exact	()	agree	
SetZoom	0x4eec60	0x84c570	0x84c538	widget	2	exact	0	exact	()	agree	
SetupFullscreenScale	0x48c270	0x83e2b8	0x83de68	global	1	exact	0	exact	()	agree	
Show	0x775750	0x878fc0	0x878ec0	widget	1	exact	0	exact	()	agree	name-not-unique
Show	0x79b770	0x87c178	0x87c128	widget	1	exact	0	exact	()	agree	name-not-unique
Show	0x79cdb0	0x87c208	0x87c1d8	widget	1	exact	0	exact	()	agree	name-not-unique
ShowBattlefieldList	0x4ab8c0	0x845850	0x8457e0	global	1	exact	0	exact	()	agree	
ShowBuybackSellCursor	0x4fbbb0	0x84da80	0x84da28	global	1	lower-bound	0	exact	()	agree	
ShowCloak	0x48de70	0x83e450	0x83de68	global	1	exact	0	exact	()	agree	
ShowContainerSellCursor	0x4fa460	0x84d6c8	0x84d688	global	2	lower-bound	0	exact	()	agree	
ShowContestNotice	0x46d0f0	0x837468	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
ShowCursor	0x46db60	0x837550	0x8373b8	global	0	exact	0	exact	()	agree	
ShowEULANotice	0x46d010	0x837438	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
ShowFriendNameplates	0x489470	0x83dfd0	0x83de68	global	0	exact	0	exact	()	agree	
ShowFriends	0x5ad340	0x85d860	0x85d830	global	0	exact	0	exact	()	agree	
ShowHelm	0x48de20	0x83e448	0x83de68	global	1	exact	0	exact	()	agree	
ShowInspectCursor	0x48ac60	0x83e1a8	0x83de68	global	0	exact	0	exact	()	agree	
ShowInventorySellCursor	0x4c90b0	0x848548	0x8484d0	global	0	lower-bound	0	exact	()	agree	
ShowMerchantSellCursor	0x4fbab0	0x84da78	0x84da28	global	1	lower-bound	0	exact	()	agree	
ShowMiniWorldMapArrowFrame	0x4a9170	0x845128	0x845078	global	1	exact	0	exact	()	agree	
ShowNameplates	0x489450	0x83dfc0	0x83de68	global	0	exact	0	exact	()	agree	
ShowRepairCursor	0x4fbcc0	0x84da88	0x84da28	global	0	exact	0	exact	()	agree	
ShowScanningNotice	0x46d080	0x837450	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
ShowTOSNotice	0x46cfa0	0x837420	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
ShowWorldMapArrowFrame	0x4a9120	0x845120	0x845078	global	1	exact	0	exact	()	agree	
ShowingCloak	0x48ddc0	0x83e440	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
ShowingHelm	0x48dd60	0x83e438	0x83de68	global	0	exact	1	exact	(nil) | (number)	agree	
SignPetition	0x4f46d0	0x84cec8	0x84cea0	global	1	exact	0	exact	()	agree	
SitOrStand	0x48b920	0x83e278	0x83de68	global	0	exact	0	exact	()	agree	
SortAuctionItems	0x4cfc00	0x849138	0x8490a8	global	2	exact	0	exact	()	agree	
SortGuildRoster	0x4d1cb0	0x849760	0x8496d8	global	1	exact	0	exact	()	agree	
SortRealms	0x46f330	0x837ed8	0x837ea0	global	1	exact	0	exact	()	agree	
SortWho	0x5ad890	0x85d8c0	0x85d830	global	1	lower-bound	0	exact	()	agree	delegated-push
SpellCanTargetUnit	0x6e6d00	0x86f958	0x86f950	global	1	exact	1	exact	(nil) | (number)	agree	
SpellIsTargeting	0x6e6cd0	0x86f950	0x86f950	global	0	exact	1	exact	(nil) | (number)	agree	
SpellStopCasting	0x6e6e80	0x86f970	0x86f950	global	0	exact	1	exact	(nil) | (number)	agree	
SpellStopTargeting	0x6e6e30	0x86f968	0x86f950	global	0	exact	1	exact	(nil) | (number)	agree	
SpellTargetUnit	0x6e6d90	0x86f960	0x86f950	global	1	exact	0	exact	()	agree	
SplitContainerItem	0x4f9f70	0x84d6b8	0x84d688	global	3	lower-bound	0	exact	()	agree	
StablePet	0x4cae50	0x848da8	0x848da0	global	0	exact	0	exact	()	agree	
StartAuction	0x4ce770	0x8490d0	0x8490a8	global	3	exact	0	exact	()	agree	
StartDuel	0x4d4c40	0x849fa8	0x849fa8	global	1	exact	0	exact	()	agree	
StartDuelUnit	0x4d4c90	0x849fb0	0x849fa8	global	1	exact	0	exact	()	agree	
StartMovie	0x78d770	0x87ab4c	0x87ab4c	widget	2	exact	1	exact	(nil) | (number)	agree	
StartMoving	0x776700	0x879040	0x878ec0	widget	1	exact	0	exact	()	agree	
StartSizing	0x776830	0x879048	0x878ec0	widget	2	exact	0	exact	()	agree	
StatusDialogClick	0x46d270	0x837488	0x8373b8	global	0	exact	0	exact	()	agree	
StopCinematic	0x48b970	0x83e280	0x83de68	global	0	exact	0	exact	()	agree	
StopGlueMusic	0x46cf00	0x8373f8	0x8373b8	global	0	exact	0	exact	()	agree	
StopMovie	0x78d870	0x87ab54	0x87ab4c	widget	1	exact	0	exact	()	agree	
StopMovingOrSizing	0x776990	0x879050	0x878ec0	widget	1	exact	0	exact	()	agree	
StopMusic	0x458770	0x835a68	0x835a50	global	0	exact	0	exact	()	agree	
StrafeLeftStart	0x513fa0	0x850110	0x8500b8	global	0	exact	0	exact	()	agree	
StrafeLeftStop	0x513fd0	0x850118	0x8500b8	global	0	exact	0	exact	()	agree	
StrafeRightStart	0x514000	0x850120	0x8500b8	global	0	exact	0	exact	()	agree	
StrafeRightStop	0x514030	0x850128	0x8500b8	global	0	exact	0	exact	()	agree	
Stuck	0x489370	0x83dfa8	0x83de68	global	0	exact	0	exact	()	agree	
SubmitNumbers	0x4c4290	0x8481c8	0x8481b8	global	4	exact	0|1	set	()	unverified	
SurveyNotificationDone	0x46ddd0	0x837588	0x8373b8	global	1	exact	1	exact	()	unverified	
SwapRaidSubgroup	0x4bbb00	0x847278	0x847240	global	2	exact	0	exact	()	agree	
TOSAccepted	0x46cfd0	0x837428	0x8373b8	global	0	exact	1	exact	(nil) | (number)	agree	
TakeInboxItem	0x4af8e0	0x845f70	0x845eb0	global	1	exact	0	exact	()	agree	
TakeInboxMoney	0x4af7d0	0x845f68	0x845eb0	global	1	exact	0	exact	()	agree	
TakeInboxTextItem	0x4afa60	0x845f78	0x845eb0	global	1	exact	0	exact	()	agree	
TakeTaxiNode	0x4dcca0	0x84add0	0x84ada8	global	1	exact	0	exact	()	agree	
TargetByName	0x489d60	0x83e078	0x83de68	global	2	exact	0	exact	()	agree	
TargetLastEnemy	0x489b40	0x83e058	0x83de68	global	0	exact	0	exact	()	agree	
TargetLastTarget	0x489b00	0x83e050	0x83de68	global	0	exact	0	exact	()	agree	
TargetNearestEnemy	0x489a80	0x83e030	0x83de68	global	1	exact	0	exact	()	agree	
TargetNearestFriend	0x489aa0	0x83e038	0x83de68	global	1	exact	0	exact	()	agree	
TargetNearestPartyMember	0x489ac0	0x83e040	0x83de68	global	1	exact	0	exact	()	agree	
TargetNearestRaidMember	0x489ae0	0x83e048	0x83de68	global	1	exact	0	exact	()	agree	
TargetUnit	0x4899d0	0x83e028	0x83de68	global	1	exact	0	exact	()	agree	
TaxiGetDestX	0x4dce30	0x84ae00	0x84ada8	global	2	exact	1	exact	(number)	agree	
TaxiGetDestY	0x4dce80	0x84ae08	0x84ada8	global	2	exact	1	exact	(number)	agree	
TaxiGetSrcX	0x4dcd90	0x84adf0	0x84ada8	global	2	exact	1	exact	(number)	agree	
TaxiGetSrcY	0x4dcde0	0x84adf8	0x84ada8	global	2	exact	1	exact	(number)	agree	
TaxiNodeCost	0x4dcc20	0x84adc8	0x84ada8	global	1	exact	1	exact	(number)	agree	
TaxiNodeGetType	0x4dccf0	0x84ade0	0x84ada8	global	1	exact	1	exact	(string?)	agree	
TaxiNodeName	0x4dcb30	0x84adb8	0x84ada8	global	1	exact	1	exact	(string?)	agree	
TaxiNodePosition	0x4dcb80	0x84adc0	0x84ada8	global	1	exact	2	exact	(number,number)	agree	
TaxiNodeSetCurrent	0x4dcd40	0x84ade8	0x84ada8	global	1	exact	1	exact	()	unverified	
ToggleAutoRun	0x513de0	0x8500c8	0x8500b8	global	0	exact	0	exact	()	agree	
ToggleCollision	0x489350	0x83df90	0x83de68	global	0	exact	0	exact	()	agree	
ToggleCollisionDisplay	0x489360	0x83df98	0x83de68	global	0	exact	0	exact	()	agree	
ToggleInputLanguage	0x799610	0x87bcd0	0x87bb68	widget	1	exact	0	exact	()	agree	
ToggleMouseMove	0x50b5a0	0x84f810	0x84f7a0	global	0	exact	0	exact	()	agree	
TogglePVP	0x48d700	0x83e3d0	0x83de68	global	0	exact	0	exact	()	agree	
TogglePerformanceDisplay	0x489400	0x83dec0	0x83de68	global	0	exact	0	exact	()	agree	
TogglePerformanceValues	0x489420	0x83dec8	0x83de68	global	0	exact	0	exact	()	agree	
TogglePetAutocast	0x4be290	0x8475d0	0x8475a0	global	1	exact	0	exact	()	agree	
TogglePlayerBounds	0x489440	0x83dfa0	0x83de68	global	0	exact	0	exact	()	agree	
TogglePortals	0x489340	0x83df88	0x83de68	global	0	exact	0	exact	()	agree	
ToggleRun	0x513d50	0x8500c0	0x8500b8	global	0	exact	0	exact	()	agree	
ToggleSheath	0x48a070	0x83e0a0	0x83de68	global	0	exact	0	exact	()	agree	
ToggleSpellAutocast	0x4b4240	0x846678	0x846648	global	0	lower-bound	0	exact	()	agree	
ToggleTris	0x489330	0x83df80	0x83de68	global	0	exact	0	exact	()	agree	
TryOn	0x504d90	0x84f1a0	0x84f190	widget	2	exact	0	exact	()	agree	
TurnInGuildCharter	0x4f52d0	0x84d024	0x84d00c	global	0	exact	0	exact	()	agree	
TurnLeftStart	0x513ee0	0x8500f0	0x8500b8	global	0	exact	0	exact	()	agree	
TurnLeftStop	0x513f10	0x8500f8	0x8500b8	global	0	exact	0	exact	()	agree	
TurnOrActionStart	0x514120	0x850150	0x8500b8	global	0	exact	0	exact	()	agree	
TurnOrActionStop	0x514160	0x850158	0x8500b8	global	0	exact	0	exact	()	agree	
TurnRightStart	0x513f40	0x850100	0x8500b8	global	0	exact	0	exact	()	agree	
TurnRightStop	0x513f70	0x850108	0x8500b8	global	0	exact	0	exact	()	agree	
TutorialsEnabled	0x4b5960	0x846b04	0x846b04	global	0	exact	1	exact	(nil) | (number)	agree	
Undress	0x504c00	0x84f190	0x84f190	widget	1	exact	0	exact	()	agree	
UninviteByName	0x48a610	0x83e100	0x83de68	global	1	exact	0	exact	()	agree	
UninviteFromParty	0x48a510	0x83e0f0	0x83de68	global	1	exact	0	exact	()	agree	
UninviteFromRaid	0x48a580	0x83e0f8	0x83de68	global	1	exact	0	exact	()	agree	
UnitAffectingCombat	0x517e10	0x850560	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitArmor	0x5192e0	0x8505e0	0x850438	global	1	exact	5	exact	(number,number,number,number,number)	agree	
UnitAttackBothHands	0x518810	0x8505a0	0x850438	global	1	exact	4	exact	?	unknown	
UnitAttackPower	0x518f80	0x8505c8	0x850438	global	1	exact	3	exact	(number,number,number)	agree	
UnitAttackSpeed	0x518e50	0x8505c0	0x850438	global	1	exact	2	exact	(number,nil) | (number,number)	agree	
UnitBuff	0x519500	0x8505f0	0x850438	global	3	exact	1|2	set	(nil) | (nil,number) | (string?,number)	agree	delegated-push
UnitCanAssist	0x516bb0	0x8504c8	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitCanAttack	0x516c50	0x8504d0	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitCanCooperate	0x516a70	0x8504c0	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitCharacterPoints	0x519420	0x8505e8	0x850438	global	1	exact	2	exact	?	unknown	
UnitClass	0x518350	0x850588	0x850438	global	1	exact	2	exact	(nil,nil) | (string?,string?)	agree	
UnitClassification	0x516d90	0x8504e8	0x850438	global	1	exact	1	exact	(string?)	agree	
UnitCreatureFamily	0x51a310	0x850678	0x850438	global	1	exact	1	exact	(nil) | (string?)	agree	
UnitCreatureType	0x51a280	0x850670	0x850438	global	1	exact	1	exact	(nil) | (string?)	agree	
UnitDamage	0x518c20	0x8505a8	0x850438	global	1	exact	7	exact	(number,number,number,number,number,number,number)	agree	
UnitDebuff	0x5198f0	0x8505f8	0x850438	global	3	exact	1|3	set	(nil) | (nil,number,nil) | (string?,number,nil) | (string?,number,string?)	agree	
UnitDefense	0x519200	0x8505d8	0x850438	global	1	exact	2	exact	(number,number)	agree	
UnitExists	0x515fb0	0x850438	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitFactionGroup	0x516630	0x8504a0	0x850438	global	1	exact	2	exact	(nil,nil) | (string?,string?)	agree	
UnitHasRelicSlot	0x519e50	0x850620	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitHealth	0x5174d0	0x850510	0x850438	global	1	exact	1	exact	(number)	agree	
UnitHealthMax	0x5175b0	0x850518	0x850438	global	1	exact	1	exact	(number)	agree	
UnitInParty	0x516290	0x850468	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitInRaid	0x516350	0x850478	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsCharmed	0x516cf0	0x8504d8	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsCivilian	0x519de0	0x850618	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsConnected	0x517d50	0x850558	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsCorpse	0x5161c0	0x850458	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsDead	0x517ac0	0x850540	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsDeadOrGhost	0x517c70	0x850550	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsEnemy	0x516890	0x8504b0	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitIsFriend	0x516930	0x8504b8	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitIsGhost	0x517b90	0x850548	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsPVP	0x516460	0x850490	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsPVPFreeForAll	0x516540	0x850498	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsPartyLeader	0x516210	0x850460	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsPlayer	0x516150	0x850450	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsPlusMob	0x516d40	0x8504e0	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsTapped	0x519c90	0x850600	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsTappedByPlayer	0x519d00	0x850608	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsTrivial	0x519d70	0x850610	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitIsUnit	0x516070	0x850448	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitIsVisible	0x516030	0x850440	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitLevel	0x517fc0	0x850570	0x850438	global	1	exact	1	exact	(number)	agree	
UnitMana	0x517670	0x850520	0x850438	global	1	exact	1	exact	(number)	agree	
UnitManaMax	0x5177e0	0x850528	0x850438	global	1	exact	1	exact	(number)	agree	
UnitName	0x517020	0x8504f0	0x850438	global	2	lower-bound	2	exact	(nil,nil) | (string?,nil) | (string?,string?)	agree	delegated-push
UnitOnTaxi	0x517a40	0x850538	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitPVPName	0x5172b0	0x8504f8	0x850438	global	1	exact	1	exact	() | (nil) | (string?)	unverified	
UnitPVPRank	0x51a8a0	0x8506b0	0x850438	global	1	exact	1	exact	(number)	agree	
UnitPlayerControlled	0x516410	0x850488	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitPlayerOrPetInParty	0x5162f0	0x850470	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitPlayerOrPetInRaid	0x5163b0	0x850480	0x850438	global	1	exact	1	exact	(nil) | (number)	agree	
UnitPowerType	0x517940	0x850530	0x850438	global	1	exact	1	exact	(number)	agree	
UnitRace	0x518200	0x850580	0x850438	global	1	exact	2	exact	(nil,nil) | (string?,string?)	agree	
UnitRangedAttack	0x518b90	0x8505b8	0x850438	global	1	exact	2	exact	(number,number)	agree	
UnitRangedAttackPower	0x5190c0	0x8505d0	0x850438	global	1	exact	3	exact	(number,number,number)	agree	
UnitRangedDamage	0x518910	0x8505b0	0x850438	global	1	exact	6	exact	(number,number,number,number,number,number)	agree	
UnitReaction	0x5167e0	0x8504a8	0x850438	global	2	exact	1	exact	(nil) | (number)	agree	
UnitResistance	0x5184a0	0x850590	0x850438	global	2	exact	4	exact	(number,number,number,number)	agree	
UnitSex	0x517e90	0x850568	0x850438	global	1	exact	1	exact	(number)	agree	
UnitStat	0x518600	0x850598	0x850438	global	2	exact	4	exact	(number,number,number,number)	agree	
UnitXP	0x517350	0x850500	0x850438	global	1	exact	1	exact	(number)	agree	
UnitXPMax	0x517410	0x850508	0x850438	global	1	exact	1	exact	(number)	agree	
UnlockHighlight	0x782920	0x879e30	0x879d00	widget	1	exact	0	exact	()	agree	
UnregisterAllEvents	0x774cf0	0x878f60	0x878ec0	widget	1	exact	0	exact	()	agree	
UnregisterEvent	0x774b30	0x878f50	0x878ec0	widget	2	exact	0	exact	()	agree	
UnstablePet	0x4caf20	0x848db0	0x848da0	global	1	exact	0	exact	()	agree	
UpdateColorByID	0x7932b0	0x87b690	0x87b5c0	widget	5	exact	0	exact	()	agree	
UpdateCustomizationBackground	0x471800	0x838170	0x8380f8	global	0	exact	0	exact	()	agree	
UpdateCustomizationScene	0x471810	0x838178	0x8380f8	global	0	exact	0	exact	()	agree	
UpdateGMTicket	0x48ca60	0x83e318	0x83de68	global	2	exact	0	exact	()	agree	
UpdateInventoryAlertStatus	0x4c9560	0x848568	0x8484d0	global	0	exact	0	exact	()	agree	
UpdateMapHighlight	0x4a7fa0	0x8450b8	0x845078	global	2	exact	8	exact	(nil,nil,number,number,number,number,number,number) | (nil,string?,number,number,number,number,number,number) | (nil,string?,number,number,number,number,number,number,number,number) | (string?,nil,number,number,number,number,number,number) | (string?,string?,number,number,number,number,number,number) | (string?,string?,number,number,number,number,number,number,number,number)	unverified	
UpdateScrollChildRect	0x7918b0	0x87b400	0x87b3c0	widget	1	exact	0	exact	()	agree	
UpdateSelectionCustomizationScene	0x473640	0x8385b8	0x838578	global	0	exact	0	exact	()	agree	
UpdateSpells	0x4b43e0	0x846698	0x846648	global	0	exact	0	exact	()	agree	
UpdateWorldMapArrowFrames	0x4a8d10	0x845108	0x845078	global	0	exact	0	exact	()	agree	
UseAction	0x4e7140	0x84bd40	0x84bd10	global	3	exact	0	exact	()	agree	
UseContainerItem	0x4fa0e0	0x84d6c0	0x84d688	global	3	lower-bound	0	exact	()	agree	
UseInventoryItem	0x4c8de0	0x848518	0x8484d0	global	2	lower-bound	0	exact	()	agree	
UseSoulstone	0x48ad70	0x83e1c0	0x83de68	global	0	exact	0	exact	()	agree	
abs	0x7fade0	0x822c60	0x822c60	stdlib	1	exact	1	exact	(number)	agree	
acos	0x7faed0	0x822c88	0x822c60	stdlib	1	exact	1	exact	(number)	agree	
arshift	0x7facd0	0x822c48	0x822c18	stdlib	2	exact	1	exact	(number)	agree	
asin	0x7faea0	0x822c80	0x822c60	stdlib	1	exact	1	exact	(number)	agree	
assert	0x7031a0	0x811f00	0x811e28	baselib	2	exact	1	exact	?	unknown	
atan	0x7faf00	0x822c90	0x822c60	stdlib	1	exact	1	exact	(number)	agree	
atan2	0x7faf30	0x822c98	0x822c60	stdlib	2	exact	1	exact	(number)	agree	
band	0x7faa90	0x822c20	0x822c18	stdlib	9	lower-bound	1	exact	(number)	agree	
bnot	0x7faa50	0x822c18	0x822c18	stdlib	1	exact	1	exact	(number)	agree	
bor	0x7fab10	0x822c28	0x822c18	stdlib	9	lower-bound	1	exact	(number)	agree	
bxor	0x7fab90	0x822c30	0x822c18	stdlib	9	lower-bound	1	exact	(number)	agree	
byte	0x7fc210	0x822db8	0x822d88	stdlib	2	exact	0|1	set	() | (number)	agree	
ceil	0x7faf70	0x822ca0	0x822c60	stdlib	1	exact	1	exact	(number)	agree	
char	0x7fc280	0x822da8	0x822d88	stdlib	8	lower-bound	1	exact	()	unverified	
collectgarbage	0x703250	0x811f10	0x811e28	baselib	1	exact	0	exact	()	agree	
concat	0x7fb830	0x822d40	0x822d40	stdlib	4	lower-bound	1	exact	?	unknown	delegated-push
